player,player_url,team,raw_position,scorito_position,round,round_order,opponent,team_xg,adjusted_team_xg,opponent_xg,team_elo_diff,opponent_goals_against_per_match,opponent_clean_sheet_rate,opponent_defense_factor,attacking_opportunity_score,group_goals,group_goal_matches,team_completed_group_goals,player_goal_share_uncapped,position_share_cap,player_goal_share,carryover_boost,multi_match_scorer_boost,expected_round_goals,points_per_goal,expected_round_points
Matheus Cunha,https://en.wikipedia.org/wiki/Matheus_Cunha,Brazil,Forward attacking midfielder winger,Aanvaller,Final,6,France,1.312,1.2577706666666668,1.441,-30.64,0.6666666666666666,0.3333333333333333,0.9586666666666667,1.1263940000000001,3,2,7.0,0.39555555555555555,0.62,0.39555555555555555,1.65,1.1,0.902995487288889,48,43.34378338986667
Mattias Svanberg,https://en.wikipedia.org/wiki/Mattias_Svanberg,Sweden,Midfielder,Middenvelder,Round of 32,1,France,0.927,0.888684,2.04,-256.45,0.6666666666666666,0.3333333333333333,0.9586666666666667,0.41859233333333334,1,1,7.0,0.1488888888888889,0.38,0.1488888888888889,0.7891661533851608,1.0,0.10441865637395747,48,5.012095505949959
Matías Galarza,https://en.wikipedia.org/wiki/Mat%C3%ADas_Galarza_(Paraguayan_footballer),Paraguay,Midfielder,Middenvelder,Round of 32,1,Germany,1.201,1.2018006666666667,1.574,-87.98,1.3333333333333333,0.0,1.0006666666666666,1.0677473333333334,1,1,2.0,0.335,0.38,0.335,0.7891661533851608,1.0,0.3177208370984335,48,15.25060018072481
Maurício,"https://en.wikipedia.org/wiki/Maur%C3%ADcio_(footballer,_born_2001)",Paraguay,Attacking midfielder,Middenvelder,Round of 32,1,Germany,1.201,1.2018006666666667,1.574,-87.98,1.3333333333333333,0.0,1.0006666666666666,1.0677473333333334,1,1,2.0,0.335,0.38,0.335,0.7891661533851608,1.0,0.3177208370984335,48,15.25060018072481
Mikel Oyarzabal,https://en.wikipedia.org/wiki/Mikel_Oyarzabal,Spain,Forward,Aanvaller,Round of 32,1,Austria,1.985,2.0498433333333335,0.952,238.64,2.0,0.0,1.0326666666666666,2.4723866666666665,2,1,5.0,0.3657142857142857,0.62,0.3657142857142857,1.4304732526990827,1.0,1.0723642735750814,24,25.736742565801954
Mikel Oyarzabal,https://en.wikipedia.org/wiki/Mikel_Oyarzabal,Spain,Forward,Aanvaller,Round of 16,2,Portugal,1.575,1.46895,1.2,88.38,0.3333333333333333,0.6666666666666666,0.9326666666666666,1.4661033333333335,2,1,5.0,0.3657142857142857,0.62,0.3657142857142857,1.4304732526990827,1.0,0.7684731189219904,24,18.44335485412777
Mohamed Salah,https://en.wikipedia.org/wiki/Mohamed_Salah,Egypt,Right winger,Aanvaller,Round of 32,1,Australia,1.493,1.4163593333333335,1.266,53.67,0.6666666666666666,0.6666666666666666,0.9486666666666667,1.3947810000000003,1,1,5.0,0.22285714285714286,0.62,0.22285714285714286,0.7891661533851608,1.0,0.24909697730866096,24,5.978327455407863
Mostafa Ziko,https://en.wikipedia.org/wiki/Mostafa_Ziko,Egypt,Left winger,Aanvaller,Round of 32,1,Australia,1.493,1.4163593333333335,1.266,53.67,0.6666666666666666,0.6666666666666666,0.9486666666666667,1.3947810000000003,1,1,5.0,0.22285714285714286,0.62,0.22285714285714286,0.7891661533851608,1.0,0.24909697730866096,24,5.978327455407863
Nadhir Benbouali,https://en.wikipedia.org/wiki/Nadhir_Benbouali,Algeria,Forward,Aanvaller,Round of 32,1,Switzerland,1.286,1.2662813333333331,1.471,-43.73,1.0,0.0,0.9846666666666666,1.1652696666666664,1,1,5.0,0.22285714285714286,0.62,0.22285714285714286,0.7891661533851608,1.0,0.22270256221870782,24,5.344861493248988
Nathan Saliba,https://en.wikipedia.org/wiki/Nathan_Saliba,Canada,Midfielder,Middenvelder,Round of 32,1,South Africa,1.304,1.2709653333333333,1.45,-34.69,1.0,0.3333333333333333,0.9746666666666666,1.166847,1,1,8.0,0.134,0.38,0.134,0.7891661533851608,1.0,0.1344023783078024,48,6.451314158774515
Nathaniel Brown,https://en.wikipedia.org/wiki/Nathaniel_Brown_(footballer),Germany,Left-back,Keeper / Verdediger,Round of 32,1,Paraguay,1.574,1.5435693333333333,1.201,87.98,1.3333333333333333,0.6666666666666666,0.9806666666666666,1.6401226666666666,1,1,10.0,0.09500000000000001,0.18,0.09500000000000001,0.7891661533851608,1.0,0.11572260396064658,96,11.109369980222072
Nathaniel Brown,https://en.wikipedia.org/wiki/Nathaniel_Brown_(footballer),Germany,Left-back,Keeper / Verdediger,Round of 16,2,France,1.048,1.0046826666666666,1.805,-176.77,0.6666666666666666,0.3333333333333333,0.9586666666666667,0.6541109999999999,1,1,10.0,0.09500000000000001,0.18,0.09500000000000001,0.7891661533851608,1.0,0.07532184776547753,96,7.230897385485843
Nestory Irankunda,https://en.wikipedia.org/wiki/Nestory_Irankunda,Australia,Winger,Aanvaller,Round of 32,1,Egypt,1.266,1.2465879999999998,1.493,-53.67,1.0,0.0,0.9846666666666666,1.130666333333333,1,1,2.0,0.39,0.62,0.39,0.7891661533851608,1.0,0.3836683721582793,24,9.208040931798703
Nestory Irankunda,https://en.wikipedia.org/wiki/Nestory_Irankunda,Australia,Winger,Aanvaller,Round of 16,2,Argentina,0.957,0.892562,1.975,-235.44,0.3333333333333333,0.6666666666666666,0.9326666666666666,0.40398533333333325,1,1,2.0,0.39,0.62,0.39,0.7891661533851608,1.0,0.2747080908771287,24,6.59299418105109
Nico Schlotterbeck,https://en.wikipedia.org/wiki/Nico_Schlotterbeck,Germany,Centre-back,Keeper / Verdediger,Round of 32,1,Paraguay,1.574,1.5435693333333333,1.201,87.98,1.3333333333333333,0.6666666666666666,0.9806666666666666,1.6401226666666666,1,1,10.0,0.09500000000000001,0.18,0.09500000000000001,0.7891661533851608,1.0,0.11572260396064658,96,11.109369980222072
Nico Schlotterbeck,https://en.wikipedia.org/wiki/Nico_Schlotterbeck,Germany,Centre-back,Keeper / Verdediger,Round of 16,2,France,1.048,1.0046826666666666,1.805,-176.77,0.6666666666666666,0.3333333333333333,0.9586666666666667,0.6541109999999999,1,1,10.0,0.09500000000000001,0.18,0.09500000000000001,0.7891661533851608,1.0,0.07532184776547753,96,7.230897385485843
Nicolas Pépé,https://en.wikipedia.org/wiki/Nicolas_P%C3%A9p%C3%A9,Ivory Coast,Right winger forward,Aanvaller,Round of 32,1,Norway,1.459,1.5300046666666667,1.295,38.76,2.3333333333333335,0.0,1.0486666666666666,1.6860613333333334,2,1,4.0,0.4266666666666667,0.62,0.4266666666666667,1.4304732526990827,1.0,0.9338157875931488,24,22.41157890223557
Nicolas Pépé,https://en.wikipedia.org/wiki/Nicolas_P%C3%A9p%C3%A9,Ivory Coast,Right winger forward,Aanvaller,Round of 16,2,Brazil,1.041,0.9709059999999999,1.815,-180.59,0.3333333333333333,0.6666666666666666,0.9326666666666666,0.5646043333333333,2,1,4.0,0.4266666666666667,0.62,0.4266666666666667,1.4304732526990827,1.0,0.592578160590957,24,14.221875854182969
Nikola Vlašić,https://en.wikipedia.org/wiki/Nikola_Vla%C5%A1i%C4%87,Croatia,Attacking midfielder,Middenvelder,Round of 32,1,Portugal,1.273,1.1872846666666665,1.486,-50.26,0.3333333333333333,0.6666666666666666,0.9326666666666666,0.9764779999999997,1,1,5.0,0.19142857142857145,0.38,0.19142857142857145,0.7891661533851608,1.0,0.17936184718730455,48,8.609368664990619
Nilson Angulo,https://en.wikipedia.org/wiki/Nilson_Angulo,Ecuador,Winger wide midfielder,Aanvaller,Round of 32,1,Mexico,1.218,1.10432,1.552,-78.86,0.0,1.0,0.9066666666666667,0.8006133333333333,1,1,2.0,0.39,0.62,0.39,0.7891661533851608,1.0,0.3398818669374573,24,8.157164806498976
Nuno Mendes,"https://en.wikipedia.org/wiki/Nuno_Mendes_(footballer,_born_2002)",Portugal,Left-back,Keeper / Verdediger,Round of 32,1,Croatia,1.486,1.4959066666666665,1.273,50.26,1.6666666666666667,0.3333333333333333,1.0066666666666666,1.58588,1,1,6.0,0.14250000000000002,0.18,0.14250000000000002,0.7891661533851608,1.0,0.16822394466880855,96,16.14949868820562
Nuno Mendes,"https://en.wikipedia.org/wiki/Nuno_Mendes_(footballer,_born_2002)",Portugal,Left-back,Keeper / Verdediger,Round of 16,2,Spain,1.2,1.088,1.575,-88.38,0.0,1.0,0.9066666666666667,0.7700133333333334,1,1,6.0,0.14250000000000002,0.18,0.14250000000000002,0.7891661533851608,1.0,0.12235232042083537,96,11.745822760400195
Nuno Mendes,"https://en.wikipedia.org/wiki/Nuno_Mendes_(footballer,_born_2002)",Portugal,Left-back,Keeper / Verdediger,Quarterfinals,3,United States,1.683,1.667292,1.123,131.56,1.3333333333333333,0.3333333333333333,0.9906666666666666,1.845882,1,1,6.0,0.14250000000000002,0.18,0.14250000000000002,0.7891661533851608,1.0,0.18749728402490387,128,23.999652355187695
Nuno Mendes,"https://en.wikipedia.org/wiki/Nuno_Mendes_(footballer,_born_2002)",Portugal,Left-back,Keeper / Verdediger,Semifinals,4,France,1.175,1.1264333333333334,1.609,-102.28,0.6666666666666666,0.3333333333333333,0.9586666666666667,0.8875966666666667,1,1,6.0,0.14250000000000002,0.18,0.14250000000000002,0.7891661533851608,1.0,0.1266743861513875,160,20.267901784222
Nuno Mendes,"https://en.wikipedia.org/wiki/Nuno_Mendes_(footballer,_born_2002)",Portugal,Left-back,Keeper / Verdediger,Match for third place,5,Argentina,1.177,1.0977486666666667,1.607,-101.19,0.3333333333333333,0.6666666666666666,0.9326666666666666,0.8105469999999999,1,1,6.0,0.14250000000000002,0.18,0.14250000000000002,0.7891661533851608,1.0,0.12344861820362572,192,23.702134695096138
Ousmane Dembélé,https://en.wikipedia.org/wiki/Ousmane_Demb%C3%A9l%C3%A9,France,Forward right winger,Aanvaller,Round of 32,1,Sweden,2.04,2.13928,0.927,256.45,2.3333333333333335,0.0,1.0486666666666666,2.6218716666666664,1,1,10.0,0.13,0.62,0.13,0.7891661533851608,1.0,0.21947215791979488,24,5.267331790075077
Ousmane Dembélé,https://en.wikipedia.org/wiki/Ousmane_Demb%C3%A9l%C3%A9,France,Forward right winger,Aanvaller,Round of 16,2,Germany,1.805,1.8062033333333332,1.048,176.77,1.3333333333333333,0.0,1.0006666666666666,2.069275,1,1,10.0,0.13,0.62,0.13,0.7891661533851608,1.0,0.18530128978375585,24,4.4472309548101405
Ousmane Dembélé,https://en.wikipedia.org/wiki/Ousmane_Demb%C3%A9l%C3%A9,France,Forward right winger,Aanvaller,Quarterfinals,3,Netherlands,1.538,1.5390253333333332,1.229,72.73,1.3333333333333333,0.0,1.0006666666666666,1.6460369999999998,1,1,10.0,0.13,0.62,0.13,0.7891661533851608,1.0,0.1578910712949676,32,5.052514281438963
Ousmane Dembélé,https://en.wikipedia.org/wiki/Ousmane_Demb%C3%A9l%C3%A9,France,Forward right winger,Aanvaller,Semifinals,4,Portugal,1.609,1.5006606666666666,1.175,102.28,0.3333333333333333,0.6666666666666666,0.9326666666666666,1.5186640000000002,1,1,10.0,0.13,0.62,0.13,0.7891661533851608,1.0,0.15395517876046677,40,6.15820715041867
Ousmane Dembélé,https://en.wikipedia.org/wiki/Ousmane_Demb%C3%A9l%C3%A9,France,Forward right winger,Aanvaller,Final,6,Brazil,1.441,1.3439726666666667,1.312,30.64,0.3333333333333333,0.6666666666666666,0.9326666666666666,1.2545160000000002,1,1,10.0,0.13,0.62,0.13,0.7891661533851608,1.0,0.13788030614905694,48,6.618254695154733
Pape Gueye,https://en.wikipedia.org/wiki/Pape_Gueye,Senegal,Defensive midfielder,Middenvelder,Round of 32,1,Belgium,1.207,1.1571106666666668,1.566,-84.61,0.6666666666666666,0.3333333333333333,0.9586666666666667,0.944779,2,1,8.0,0.23399999999999999,0.38,0.23399999999999999,1.4304732526990827,1.0,0.38732051102459614,48,18.591384529180615
Petar Musa,https://en.wikipedia.org/wiki/Petar_Musa,Croatia,Striker,Aanvaller,Round of 32,1,Portugal,1.273,1.1872846666666665,1.486,-50.26,0.3333333333333333,0.6666666666666666,0.9326666666666666,0.9764779999999997,1,1,5.0,0.22285714285714286,0.62,0.22285714285714286,0.7891661533851608,1.0,0.20880931463596647,24,5.011423551263196
Petar Sučić,https://en.wikipedia.org/wiki/Petar_Su%C4%8Di%C4%87,Croatia,Midfielder,Middenvelder,Round of 32,1,Portugal,1.273,1.1872846666666665,1.486,-50.26,0.3333333333333333,0.6666666666666666,0.9326666666666666,0.9764779999999997,1,1,5.0,0.19142857142857145,0.38,0.19142857142857145,0.7891661533851608,1.0,0.17936184718730455,48,8.609368664990619
Promise David,https://en.wikipedia.org/wiki/Promise_David,Canada,Striker,Aanvaller,Round of 32,1,South Africa,1.304,1.2709653333333333,1.45,-34.69,1.0,0.3333333333333333,0.9746666666666666,1.166847,1,1,8.0,0.156,0.62,0.156,0.7891661533851608,1.0,0.15646844041803865,24,3.7552425700329275
Rafael Leão,https://en.wikipedia.org/wiki/Rafael_Le%C3%A3o,Portugal,Left winger forward,Aanvaller,Round of 32,1,Croatia,1.486,1.4959066666666665,1.273,50.26,1.6666666666666667,0.3333333333333333,1.0066666666666666,1.58588,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.23020118744152748,24,5.524828498596659
Rafael Leão,https://en.wikipedia.org/wiki/Rafael_Le%C3%A3o,Portugal,Left winger forward,Aanvaller,Round of 16,2,Spain,1.2,1.088,1.575,-88.38,0.0,1.0,0.9066666666666667,0.7700133333333334,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.16742949110219574,24,4.018307786452698
Rafael Leão,https://en.wikipedia.org/wiki/Rafael_Le%C3%A3o,Portugal,Left winger forward,Aanvaller,Quarterfinals,3,United States,1.683,1.667292,1.123,131.56,1.3333333333333333,0.3333333333333333,0.9906666666666666,1.845882,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.25657523077092104,32,8.210407384669473
Rafael Leão,https://en.wikipedia.org/wiki/Rafael_Le%C3%A3o,Portugal,Left winger forward,Aanvaller,Semifinals,4,France,1.175,1.1264333333333334,1.609,-102.28,0.6666666666666666,0.3333333333333333,0.9586666666666667,0.8875966666666667,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.17334389683874082,40,6.933755873549633
Rafael Leão,https://en.wikipedia.org/wiki/Rafael_Le%C3%A3o,Portugal,Left winger forward,Aanvaller,Match for third place,5,Argentina,1.177,1.0977486666666667,1.607,-101.19,0.3333333333333333,0.6666666666666666,0.9326666666666666,0.8105469999999999,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.1689296880681194,48,8.108625027269731
Rafik Belghali,https://en.wikipedia.org/wiki/Rafik_Belghali,Algeria,Right-back,Keeper / Verdediger,Round of 32,1,Switzerland,1.286,1.2662813333333331,1.471,-43.73,1.0,0.0,0.9846666666666666,1.1652696666666664,1,1,5.0,0.16285714285714287,0.18,0.16285714285714287,0.7891661533851608,1.0,0.16274418008290187,96,15.62344128795858
Raúl Jiménez,https://en.wikipedia.org/wiki/Ra%C3%BAl_Jim%C3%A9nez,Mexico,Striker,Aanvaller,Round of 32,1,Ecuador,1.552,1.4878506666666667,1.218,78.86,0.6666666666666666,0.3333333333333333,0.9586666666666667,1.520724,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.22896147054785168,24,5.495075293148441
Raúl Jiménez,https://en.wikipedia.org/wiki/Ra%C3%BAl_Jim%C3%A9nez,Mexico,Striker,Aanvaller,Round of 16,2,England,1.335,1.26647,1.416,-19.09,0.6666666666666666,0.6666666666666666,0.9486666666666667,1.1357516666666667,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.1948937753641524,24,4.677450608739657
Raúl Jiménez,https://en.wikipedia.org/wiki/Ra%C3%BAl_Jim%C3%A9nez,Mexico,Striker,Aanvaller,Quarterfinals,3,Brazil,1.227,1.144382,1.541,-73.92,0.3333333333333333,0.6666666666666666,0.9326666666666666,0.8980853333333332,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.17610597048392734,32,5.635391055485675
Riyad Mahrez,https://en.wikipedia.org/wiki/Riyad_Mahrez,Algeria,Right winger,Aanvaller,Round of 32,1,Switzerland,1.286,1.2662813333333331,1.471,-43.73,1.0,0.0,0.9846666666666666,1.1652696666666664,2,1,5.0,0.3657142857142857,0.62,0.3657142857142857,1.4304732526990827,1.0,0.6624481198538842,24,15.898754876493221
Romano Schmid,https://en.wikipedia.org/wiki/Romano_Schmid,Austria,Attacking midfielder,Middenvelder,Round of 32,1,Spain,0.952,0.8631466666666667,1.985,-238.64,0.0,1.0,0.9066666666666667,0.31977,1,1,6.0,0.1675,0.38,0.1675,0.7891661533851608,1.0,0.11409532756904331,48,5.476575723314079
Romelu Lukaku,https://en.wikipedia.org/wiki/Romelu_Lukaku,Belgium,Striker,Aanvaller,Round of 32,1,Senegal,1.566,1.601496,1.207,84.61,2.0,0.3333333333333333,1.0226666666666666,1.7763276666666665,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.2464500554064357,24,5.914801329754456
Romelu Lukaku,https://en.wikipedia.org/wiki/Romelu_Lukaku,Belgium,Striker,Aanvaller,Round of 16,2,United States,1.667,1.6514413333333333,1.134,125.01,1.3333333333333333,0.3333333333333333,0.9906666666666666,1.8202063333333334,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.2541360128907459,24,6.099264309377901
Rubén Vargas,https://en.wikipedia.org/wiki/Rub%C3%A9n_Vargas,Switzerland,Winger attacking midfielder,Aanvaller,Round of 32,1,Algeria,1.471,1.5425886666666666,1.286,43.73,2.3333333333333335,0.0,1.0486666666666666,1.7061003333333333,2,2,7.0,0.28444444444444444,0.62,0.28444444444444444,1.4304732526990827,1.1,0.6904305807194308,24,16.570333937266337
Rubén Vargas,https://en.wikipedia.org/wiki/Rub%C3%A9n_Vargas,Switzerland,Winger attacking midfielder,Aanvaller,Round of 16,2,Colombia,1.258,1.1732946666666666,1.503,-57.99,0.3333333333333333,0.6666666666666666,0.9326666666666666,0.9508929999999998,2,2,7.0,0.28444444444444444,0.62,0.28444444444444444,1.4304732526990827,1.1,0.5251422725749385,24,12.603414541798525
Rubén Vargas,https://en.wikipedia.org/wiki/Rub%C3%A9n_Vargas,Switzerland,Winger attacking midfielder,Aanvaller,Quarterfinals,3,Argentina,1.059,0.987694,1.784,-169.43,0.3333333333333333,0.6666666666666666,0.9326666666666666,0.5981323333333333,2,2,7.0,0.28444444444444444,0.62,0.28444444444444444,1.4304732526990827,1.1,0.4420712771517168,32,14.146280868854937
Saša Kalajdžić,https://en.wikipedia.org/wiki/Sa%C5%A1a_Kalajd%C5%BEi%C4%87,Austria,Striker,Aanvaller,Round of 32,1,Spain,0.952,0.8631466666666667,1.985,-238.64,0.0,1.0,0.9066666666666667,0.31977,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.13282739627440862,24,3.1878575105858067
Sebastian Berhalter,https://en.wikipedia.org/wiki/Sebastian_Berhalter,United States,Midfielder,Middenvelder,Round of 32,1,Bosnia and Herzegovina,1.617,1.669822,1.169,105.27,2.0,0.0,1.0326666666666666,1.892310333333333,1,1,8.0,0.134,0.38,0.134,0.7891661533851608,1.0,0.17658077861344076,48,8.475877373445156
Sebastian Berhalter,https://en.wikipedia.org/wiki/Sebastian_Berhalter,United States,Midfielder,Middenvelder,Round of 16,2,Belgium,1.134,1.0871279999999999,1.667,-125.01,0.6666666666666666,0.3333333333333333,0.9586666666666667,0.8141963333333332,1,1,8.0,0.134,0.38,0.134,0.7891661533851608,1.0,0.11496189934763862,48,5.518171168686654
Sebastian Berhalter,https://en.wikipedia.org/wiki/Sebastian_Berhalter,United States,Midfielder,Middenvelder,Quarterfinals,3,Portugal,1.123,1.0473846666666666,1.683,-131.56,0.3333333333333333,0.6666666666666666,0.9326666666666666,0.7146279999999998,1,1,8.0,0.134,0.38,0.134,0.7891661533851608,1.0,0.11075911082006291,64,7.0885830924840265
Soufiane Rahimi,https://en.wikipedia.org/wiki/Soufiane_Rahimi,Morocco,Forward winger,Aanvaller,Round of 32,1,Netherlands,1.256,1.2568373333333331,1.505,-58.72,1.3333333333333333,0.0,1.0006666666666666,1.1666739999999998,1,1,6.0,0.195,0.62,0.195,0.7891661533851608,1.0,0.19341142933661828,24,4.641874304078839
Teboho Mokoena,"https://en.wikipedia.org/wiki/Teboho_Mokoena_(soccer,_born_1997)",South Africa,Midfielder,Middenvelder,Round of 32,1,Canada,1.45,1.4132666666666664,1.304,34.69,1.0,0.3333333333333333,0.9746666666666666,1.4132183333333332,1,1,2.0,0.335,0.38,0.335,0.7891661533851608,1.0,0.3736262433786685,48,17.934059682176088
Teboho Mokoena,"https://en.wikipedia.org/wiki/Teboho_Mokoena_(soccer,_born_1997)",South Africa,Midfielder,Middenvelder,Round of 16,2,Netherlands,1.054,1.0547026666666666,1.794,-173.01,1.3333333333333333,0.0,1.0006666666666666,0.7931043333333332,1,1,2.0,0.335,0.38,0.335,0.7891661533851608,1.0,0.27883244155016557,48,13.383957194407948
Thapelo Maseko,https://en.wikipedia.org/wiki/Thapelo_Maseko,South Africa,Winger,Aanvaller,Round of 32,1,Canada,1.45,1.4132666666666664,1.304,34.69,1.0,0.3333333333333333,0.9746666666666666,1.4132183333333332,1,1,2.0,0.39,0.62,0.39,0.7891661533851608,1.0,0.4349678654259126,24,10.439228770221902
Thapelo Maseko,https://en.wikipedia.org/wiki/Thapelo_Maseko,South Africa,Winger,Aanvaller,Round of 16,2,Netherlands,1.054,1.0547026666666666,1.794,-173.01,1.3333333333333333,0.0,1.0006666666666666,0.7931043333333332,1,1,2.0,0.39,0.62,0.39,0.7891661533851608,1.0,0.32461090210317783,24,7.7906616504762685
Trézéguet,https://en.wikipedia.org/wiki/Tr%C3%A9z%C3%A9guet_(Egyptian_footballer),Egypt,Left winger,Aanvaller,Round of 32,1,Australia,1.493,1.4163593333333335,1.266,53.67,0.6666666666666666,0.6666666666666666,0.9486666666666667,1.3947810000000003,1,1,5.0,0.22285714285714286,0.62,0.22285714285714286,0.7891661533851608,1.0,0.24909697730866096,24,5.978327455407863
Viktor Gyökeres,https://en.wikipedia.org/wiki/Viktor_Gy%C3%B6keres,Sweden,Striker,Aanvaller,Round of 32,1,France,0.927,0.888684,2.04,-256.45,0.6666666666666666,0.3333333333333333,0.9586666666666667,0.41859233333333334,1,1,7.0,0.17333333333333334,0.62,0.17333333333333334,0.7891661533851608,1.0,0.12156201786818932,24,2.9174884288365437
Vinícius Júnior,https://en.wikipedia.org/wiki/Vin%C3%ADcius_J%C3%BAnior,Brazil,Forward left winger,Aanvaller,Round of 32,1,Japan,1.616,1.5750613333333332,1.17,104.9,1.0,0.3333333333333333,0.9746666666666666,1.680328,4,3,7.0,0.5066666666666667,0.62,0.5066666666666667,1.129226493747105,1.2,1.0813894000209971,24,25.95334560050393
Vinícius Júnior,https://en.wikipedia.org/wiki/Vin%C3%ADcius_J%C3%BAnior,Brazil,Forward left winger,Aanvaller,Round of 16,2,Ivory Coast,1.815,1.72183,1.041,180.59,0.6666666666666666,0.6666666666666666,0.9486666666666667,1.8906316666666667,4,3,7.0,0.5066666666666667,0.62,0.5066666666666667,1.129226493747105,1.2,1.1821563206669754,24,28.371751696007408
Vinícius Júnior,https://en.wikipedia.org/wiki/Vin%C3%ADcius_J%C3%BAnior,Brazil,Forward left winger,Aanvaller,Quarterfinals,3,Mexico,1.541,1.3971733333333334,1.227,73.92,0.0,1.0,0.9066666666666667,1.3226366666666667,4,3,7.0,0.5066666666666667,0.62,0.5066666666666667,1.129226493747105,1.2,0.9592568877690288,32,30.696220408608923
Vinícius Júnior,https://en.wikipedia.org/wiki/Vin%C3%ADcius_J%C3%BAnior,Brazil,Forward left winger,Aanvaller,Semifinals,4,Argentina,1.314,1.225524,1.439,-29.55,0.3333333333333333,0.6666666666666666,0.9326666666666666,1.0457823333333336,4,3,7.0,0.5066666666666667,0.62,0.5066666666666667,1.129226493747105,1.2,0.8414076550699399,40,33.656306202797595
Vinícius Júnior,https://en.wikipedia.org/wiki/Vin%C3%ADcius_J%C3%BAnior,Brazil,Forward left winger,Aanvaller,Final,6,France,1.312,1.2577706666666668,1.441,-30.64,0.6666666666666666,0.3333333333333333,0.9586666666666667,1.1263940000000001,4,3,7.0,0.5066666666666667,0.62,0.5066666666666667,1.129226493747105,1.2,0.8635472395936391,48,41.450267500494675
Virgil van Dijk,https://en.wikipedia.org/wiki/Virgil_van_Dijk,Netherlands,Centre-back,Keeper / Verdediger,Round of 32,1,Morocco,1.505,1.466873333333333,1.256,58.72,1.0,0.3333333333333333,0.9746666666666666,1.5028699999999997,1,1,10.0,0.09500000000000001,0.18,0.09500000000000001,0.7891661533851608,1.0,0.10997264466714386,96,10.557373888045811
Virgil van Dijk,https://en.wikipedia.org/wiki/Virgil_van_Dijk,Netherlands,Centre-back,Keeper / Verdediger,Round of 16,2,South Africa,1.794,1.7485519999999999,1.054,173.01,1.0,0.3333333333333333,0.9746666666666666,1.9559836666666668,1,1,10.0,0.09500000000000001,0.18,0.09500000000000001,0.7891661533851608,1.0,0.13109031530422335,96,12.584670269205443
Virgil van Dijk,https://en.wikipedia.org/wiki/Virgil_van_Dijk,Netherlands,Centre-back,Keeper / Verdediger,Quarterfinals,3,France,1.229,1.1782013333333334,1.538,-72.73,0.6666666666666666,0.3333333333333333,0.9586666666666667,0.9836896666666668,1,1,10.0,0.09500000000000001,0.18,0.09500000000000001,0.7891661533851608,1.0,0.08833067834329379,128,11.306326827941605
Yasin Ayari,https://en.wikipedia.org/wiki/Yasin_Ayari,Sweden,Midfielder,Middenvelder,Round of 32,1,France,0.927,0.888684,2.04,-256.45,0.6666666666666666,0.3333333333333333,0.9586666666666667,0.41859233333333334,2,1,7.0,0.26,0.38,0.26,1.4304732526990827,1.0,0.33052205994642425,48,15.865058877428364
Yoane Wissa,https://en.wikipedia.org/wiki/Yoane_Wissa,DR Congo,Forward left winger,Aanvaller,Round of 32,1,England,1.084,1.0283546666666668,1.744,-154.55,0.6666666666666666,0.6666666666666666,0.9486666666666667,0.6944463333333333,3,2,4.0,0.5933333333333334,0.62,0.5933333333333334,1.65,1.1,1.1074351405333336,24,26.578443372800006
Álex Baena,https://en.wikipedia.org/wiki/%C3%81lex_Baena,Spain,Left midfielder attacking midfielder,Middenvelder,Round of 32,1,Austria,1.985,2.0498433333333335,0.952,238.64,2.0,0.0,1.0326666666666666,2.4723866666666665,1,1,5.0,0.19142857142857145,0.38,0.19142857142857145,0.7891661533851608,1.0,0.30966767872398615,48,14.864048578751335
Álex Baena,https://en.wikipedia.org/wiki/%C3%81lex_Baena,Spain,Left midfielder attacking midfielder,Middenvelder,Round of 16,2,Portugal,1.575,1.46895,1.2,88.38,0.3333333333333333,0.6666666666666666,0.9326666666666666,1.4661033333333335,1,1,5.0,0.19142857142857145,0.38,0.19142857142857145,0.7891661533851608,1.0,0.22191273316575386,48,10.651811191956185
Álvaro Fidalgo,https://en.wikipedia.org/wiki/%C3%81lvaro_Fidalgo,Mexico,Midfielder,Middenvelder,Round of 32,1,Ecuador,1.552,1.4878506666666667,1.218,78.86,0.6666666666666666,0.3333333333333333,0.9586666666666667,1.520724,1,1,6.0,0.1675,0.38,0.1675,0.7891661533851608,1.0,0.19667203239366748,48,9.44025755489604
Álvaro Fidalgo,https://en.wikipedia.org/wiki/%C3%81lvaro_Fidalgo,Mexico,Midfielder,Middenvelder,Round of 16,2,England,1.335,1.26647,1.416,-19.09,0.6666666666666666,0.6666666666666666,0.9486666666666667,1.1357516666666667,1,1,6.0,0.1675,0.38,0.1675,0.7891661533851608,1.0,0.16740875576151554,48,8.035620276552745
