match_key,tournament,competition,year,round,stage_type,date,team,player,player_url,goal_text
FIFA World Cup 2018-group_F-4,FIFA World Cup 2018,FIFA World Cup,2018,Group F,group,2018-06-23,Germany,Marco Reus,https://en.wikipedia.org/wiki/Marco_Reus,Reus 48'
FIFA World Cup 2018-group_F-4,FIFA World Cup 2018,FIFA World Cup,2018,Group F,group,2018-06-23,Germany,Toni Kroos,https://en.wikipedia.org/wiki/Toni_Kroos,Kroos 90+5'
FIFA World Cup 2018-group_F-4,FIFA World Cup 2018,FIFA World Cup,2018,Group F,group,2018-06-23,Sweden,Ola Toivonen,https://en.wikipedia.org/wiki/Ola_Toivonen,Toivonen 32'
FIFA World Cup 2018-group_F-5,FIFA World Cup 2018,FIFA World Cup,2018,Group F,group,2018-06-27,South Korea,Kim Young-gwon,https://en.wikipedia.org/wiki/Kim_Young-gwon,Kim Young-gwon 90+2'
FIFA World Cup 2018-group_F-5,FIFA World Cup 2018,FIFA World Cup,2018,Group F,group,2018-06-27,South Korea,Son Heung-min,https://en.wikipedia.org/wiki/Son_Heung-min,Son Heung-min 90+6'
FIFA World Cup 2018-group_F-6,FIFA World Cup 2018,FIFA World Cup,2018,Group F,group,2018-06-27,Sweden,Ludwig Augustinsson,https://en.wikipedia.org/wiki/Ludwig_Augustinsson,Augustinsson 50'
FIFA World Cup 2018-group_F-6,FIFA World Cup 2018,FIFA World Cup,2018,Group F,group,2018-06-27,Sweden,Andreas Granqvist,https://en.wikipedia.org/wiki/Andreas_Granqvist,Granqvist 62' ( pen. )
FIFA World Cup 2018-group_G-1,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-18,Belgium,Dries Mertens,https://en.wikipedia.org/wiki/Dries_Mertens,Mertens 47'
FIFA World Cup 2018-group_G-1,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-18,Belgium,Romelu Lukaku,https://en.wikipedia.org/wiki/Romelu_Lukaku,"Lukaku 69' , 75'"
FIFA World Cup 2018-group_G-2,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-18,Tunisia,Ferjani Sassi,https://en.wikipedia.org/wiki/Ferjani_Sassi,Sassi 35' ( pen. )
FIFA World Cup 2018-group_G-2,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-18,England,Harry Kane,https://en.wikipedia.org/wiki/Harry_Kane,"Kane 11' , 90+1'"
FIFA World Cup 2018-group_G-3,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-23,Belgium,Eden Hazard,https://en.wikipedia.org/wiki/Eden_Hazard,"E. Hazard 6' ( pen. ) , 51'"
FIFA World Cup 2018-group_G-3,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-23,Belgium,Romelu Lukaku,https://en.wikipedia.org/wiki/Romelu_Lukaku,"Lukaku 16' , 45+3'"
FIFA World Cup 2018-group_G-3,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-23,Belgium,Michy Batshuayi,https://en.wikipedia.org/wiki/Michy_Batshuayi,Batshuayi 90'
FIFA World Cup 2018-group_G-3,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-23,Tunisia,Dylan Bronn,https://en.wikipedia.org/wiki/Dylan_Bronn,Bronn 18'
FIFA World Cup 2018-group_G-3,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-23,Tunisia,Wahbi Khazri,https://en.wikipedia.org/wiki/Wahbi_Khazri,Khazri 90+3'
FIFA World Cup 2018-group_G-4,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-24,England,John Stones,https://en.wikipedia.org/wiki/John_Stones,"Stones 8' , 40'"
FIFA World Cup 2018-group_G-4,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-24,England,Harry Kane,https://en.wikipedia.org/wiki/Harry_Kane,"Kane 22' ( pen. ) , 45+1' ( pen. ) , 62'"
FIFA World Cup 2018-group_G-4,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-24,England,Jesse Lingard,https://en.wikipedia.org/wiki/Jesse_Lingard,Lingard 36'
FIFA World Cup 2018-group_G-4,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-24,Panama,Felipe Baloy,https://en.wikipedia.org/wiki/Felipe_Baloy,Baloy 78'
FIFA World Cup 2018-group_G-5,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-28,Belgium,Adnan Januzaj,https://en.wikipedia.org/wiki/Adnan_Januzaj,Januzaj 51'
FIFA World Cup 2018-group_G-6,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-28,Tunisia,Fakhreddine Ben Youssef,https://en.wikipedia.org/wiki/Fakhreddine_Ben_Youssef,F. Ben Youssef 51'
FIFA World Cup 2018-group_G-6,FIFA World Cup 2018,FIFA World Cup,2018,Group G,group,2018-06-28,Tunisia,Wahbi Khazri,https://en.wikipedia.org/wiki/Wahbi_Khazri,Khazri 66'
FIFA World Cup 2018-group_H-1,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-19,Colombia,Juan Fernando Quintero,https://en.wikipedia.org/wiki/Juan_Fernando_Quintero,Quintero 39'
FIFA World Cup 2018-group_H-1,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-19,Japan,Shinji Kagawa,https://en.wikipedia.org/wiki/Shinji_Kagawa,Kagawa 6' ( pen. )
FIFA World Cup 2018-group_H-1,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-19,Japan,Yuya Osako,https://en.wikipedia.org/wiki/Yuya_Osako,Osako 73'
FIFA World Cup 2018-group_H-2,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-19,Poland,Grzegorz Krychowiak,https://en.wikipedia.org/wiki/Grzegorz_Krychowiak,Krychowiak 86'
FIFA World Cup 2018-group_H-2,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-19,Senegal,M'Baye Niang,https://en.wikipedia.org/wiki/M%27Baye_Niang,Niang 60'
FIFA World Cup 2018-group_H-3,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-24,Japan,Takashi Inui,https://en.wikipedia.org/wiki/Takashi_Inui,Inui 34'
FIFA World Cup 2018-group_H-3,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-24,Japan,Keisuke Honda,https://en.wikipedia.org/wiki/Keisuke_Honda,Honda 78'
FIFA World Cup 2018-group_H-3,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-24,Senegal,Sadio Mané,https://en.wikipedia.org/wiki/Sadio_Man%C3%A9,Mané 11'
FIFA World Cup 2018-group_H-3,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-24,Senegal,Moussa Wagué,https://en.wikipedia.org/wiki/Moussa_Wagu%C3%A9,Wagué 71'
FIFA World Cup 2018-group_H-4,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-24,Colombia,Yerry Mina,https://en.wikipedia.org/wiki/Yerry_Mina,Mina 40'
FIFA World Cup 2018-group_H-4,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-24,Colombia,Radamel Falcao,https://en.wikipedia.org/wiki/Radamel_Falcao,Falcao 70'
FIFA World Cup 2018-group_H-4,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-24,Colombia,Juan Cuadrado,https://en.wikipedia.org/wiki/Juan_Cuadrado,Ju. Cuadrado 75'
FIFA World Cup 2018-group_H-5,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-28,Poland,Jan Bednarek,https://en.wikipedia.org/wiki/Jan_Bednarek,Bednarek 59'
FIFA World Cup 2018-group_H-6,FIFA World Cup 2018,FIFA World Cup,2018,Group H,group,2018-06-28,Colombia,Yerry Mina,https://en.wikipedia.org/wiki/Yerry_Mina,Mina 74'
FIFA World Cup 2022-main-1,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-03,Netherlands,Memphis Depay,https://en.wikipedia.org/wiki/Memphis_Depay,Depay 10'
FIFA World Cup 2022-main-1,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-03,Netherlands,Daley Blind,https://en.wikipedia.org/wiki/Daley_Blind,Blind 45+1'
FIFA World Cup 2022-main-1,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-03,Netherlands,Denzel Dumfries,https://en.wikipedia.org/wiki/Denzel_Dumfries,Dumfries 81'
FIFA World Cup 2022-main-1,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-03,United States,Haji Wright,https://en.wikipedia.org/wiki/Haji_Wright,Wright 76'
FIFA World Cup 2022-main-2,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-03,Argentina,Lionel Messi,https://en.wikipedia.org/wiki/Lionel_Messi,Messi 35'
FIFA World Cup 2022-main-2,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-03,Argentina,Julián Alvarez,https://en.wikipedia.org/wiki/Juli%C3%A1n_Alvarez,Alvarez 57'
FIFA World Cup 2022-main-3,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-04,France,Olivier Giroud,https://en.wikipedia.org/wiki/Olivier_Giroud,Giroud 44'
FIFA World Cup 2022-main-3,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-04,France,Kylian Mbappé,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9,"Mbappé 74' , 90+1'"
FIFA World Cup 2022-main-3,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-04,Poland,Robert Lewandowski,https://en.wikipedia.org/wiki/Robert_Lewandowski,Lewandowski 90+9' ( pen. )
FIFA World Cup 2022-main-4,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-04,England,Jordan Henderson,https://en.wikipedia.org/wiki/Jordan_Henderson,Henderson 38'
FIFA World Cup 2022-main-4,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-04,England,Harry Kane,https://en.wikipedia.org/wiki/Harry_Kane,Kane 45+3'
FIFA World Cup 2022-main-4,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-04,England,Bukayo Saka,https://en.wikipedia.org/wiki/Bukayo_Saka,Saka 57'
FIFA World Cup 2022-main-5,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-05,Japan,Daizen Maeda,https://en.wikipedia.org/wiki/Daizen_Maeda,Maeda 43'
FIFA World Cup 2022-main-5,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-05,Croatia,Ivan Perišić,https://en.wikipedia.org/wiki/Ivan_Peri%C5%A1i%C4%87,Perišić 55'
FIFA World Cup 2022-main-6,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-05,Brazil,Vinícius Júnior,https://en.wikipedia.org/wiki/Vin%C3%ADcius_J%C3%BAnior,Vinícius 7'
FIFA World Cup 2022-main-6,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-05,Brazil,Neymar,https://en.wikipedia.org/wiki/Neymar,Neymar 13' ( pen. )
FIFA World Cup 2022-main-6,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-05,Brazil,Richarlison,https://en.wikipedia.org/wiki/Richarlison,Richarlison 29'
FIFA World Cup 2022-main-6,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-05,Brazil,Lucas Paquetá,https://en.wikipedia.org/wiki/Lucas_Paquet%C3%A1,Paquetá 36'
FIFA World Cup 2022-main-6,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-05,South Korea,Paik Seung-ho,https://en.wikipedia.org/wiki/Paik_Seung-ho,Paik Seung-ho 76'
FIFA World Cup 2022-main-8,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-06,Portugal,Gonçalo Ramos,https://en.wikipedia.org/wiki/Gon%C3%A7alo_Ramos,"Ramos 17' , 51' , 67'"
FIFA World Cup 2022-main-8,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-06,Portugal,Pepe,"https://en.wikipedia.org/wiki/Pepe_(footballer,_born_1983)",Pepe 33'
FIFA World Cup 2022-main-8,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-06,Portugal,Raphaël Guerreiro,https://en.wikipedia.org/wiki/Rapha%C3%ABl_Guerreiro,Guerreiro 55'
FIFA World Cup 2022-main-8,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-06,Portugal,Rafael Leão,https://en.wikipedia.org/wiki/Rafael_Le%C3%A3o,Leão 90+2'
FIFA World Cup 2022-main-8,FIFA World Cup 2022,FIFA World Cup,2022,Round of 16,knockout,2022-12-06,Switzerland,Manuel Akanji,https://en.wikipedia.org/wiki/Manuel_Akanji,Akanji 58'
FIFA World Cup 2022-main-9,FIFA World Cup 2022,FIFA World Cup,2022,Quarter-finals,knockout,2022-12-09,Croatia,Bruno Petković,https://en.wikipedia.org/wiki/Bruno_Petkovi%C4%87,Petković 117'
FIFA World Cup 2022-main-9,FIFA World Cup 2022,FIFA World Cup,2022,Quarter-finals,knockout,2022-12-09,Brazil,Neymar,https://en.wikipedia.org/wiki/Neymar,Neymar 105+1'
FIFA World Cup 2022-main-10,FIFA World Cup 2022,FIFA World Cup,2022,Quarter-finals,knockout,2022-12-09,Netherlands,Wout Weghorst,https://en.wikipedia.org/wiki/Wout_Weghorst,"Weghorst 83' , 90+11'"
FIFA World Cup 2022-main-10,FIFA World Cup 2022,FIFA World Cup,2022,Quarter-finals,knockout,2022-12-09,Argentina,Nahuel Molina,https://en.wikipedia.org/wiki/Nahuel_Molina,Molina 35'
FIFA World Cup 2022-main-10,FIFA World Cup 2022,FIFA World Cup,2022,Quarter-finals,knockout,2022-12-09,Argentina,Lionel Messi,https://en.wikipedia.org/wiki/Lionel_Messi,Messi 73' ( pen. )
FIFA World Cup 2022-main-11,FIFA World Cup 2022,FIFA World Cup,2022,Quarter-finals,knockout,2022-12-10,Morocco,Youssef En-Nesyri,https://en.wikipedia.org/wiki/Youssef_En-Nesyri,En-Nesyri 42'
FIFA World Cup 2022-main-12,FIFA World Cup 2022,FIFA World Cup,2022,Quarter-finals,knockout,2022-12-10,England,Harry Kane,https://en.wikipedia.org/wiki/Harry_Kane,Kane 54' ( pen. )
FIFA World Cup 2022-main-12,FIFA World Cup 2022,FIFA World Cup,2022,Quarter-finals,knockout,2022-12-10,France,Aurélien Tchouaméni,https://en.wikipedia.org/wiki/Aur%C3%A9lien_Tchouam%C3%A9ni,Tchouaméni 17'
FIFA World Cup 2022-main-12,FIFA World Cup 2022,FIFA World Cup,2022,Quarter-finals,knockout,2022-12-10,France,Olivier Giroud,https://en.wikipedia.org/wiki/Olivier_Giroud,Giroud 78'
FIFA World Cup 2022-main-13,FIFA World Cup 2022,FIFA World Cup,2022,Semi-finals,knockout,2022-12-13,Argentina,Lionel Messi,https://en.wikipedia.org/wiki/Lionel_Messi,Messi 34' ( pen. )
FIFA World Cup 2022-main-13,FIFA World Cup 2022,FIFA World Cup,2022,Semi-finals,knockout,2022-12-13,Argentina,Julián Alvarez,https://en.wikipedia.org/wiki/Juli%C3%A1n_Alvarez,"Alvarez 39' , 69'"
FIFA World Cup 2022-main-14,FIFA World Cup 2022,FIFA World Cup,2022,Semi-finals,knockout,2022-12-14,France,Théo Hernandez,https://en.wikipedia.org/wiki/Th%C3%A9o_Hernandez,T. Hernandez 5'
FIFA World Cup 2022-main-14,FIFA World Cup 2022,FIFA World Cup,2022,Semi-finals,knockout,2022-12-14,France,Randal Kolo Muani,https://en.wikipedia.org/wiki/Randal_Kolo_Muani,Kolo Muani 79'
FIFA World Cup 2022-main-15,FIFA World Cup 2022,FIFA World Cup,2022,Match for third place,knockout,2022-12-17,Croatia,Joško Gvardiol,https://en.wikipedia.org/wiki/Jo%C5%A1ko_Gvardiol,Gvardiol 7'
FIFA World Cup 2022-main-15,FIFA World Cup 2022,FIFA World Cup,2022,Match for third place,knockout,2022-12-17,Croatia,Mislav Oršić,https://en.wikipedia.org/wiki/Mislav_Or%C5%A1i%C4%87,Oršić 42'
FIFA World Cup 2022-main-15,FIFA World Cup 2022,FIFA World Cup,2022,Match for third place,knockout,2022-12-17,Morocco,Achraf Dari,https://en.wikipedia.org/wiki/Achraf_Dari,Dari 9'
FIFA World Cup 2022-main-16,FIFA World Cup 2022,FIFA World Cup,2022,Final,knockout,2022-12-18,Argentina,Lionel Messi,https://en.wikipedia.org/wiki/Lionel_Messi,"Messi 23' ( pen. ) , 108'"
FIFA World Cup 2022-main-16,FIFA World Cup 2022,FIFA World Cup,2022,Final,knockout,2022-12-18,Argentina,Ángel Di María,https://en.wikipedia.org/wiki/%C3%81ngel_Di_Mar%C3%ADa,Di María 36'
FIFA World Cup 2022-main-16,FIFA World Cup 2022,FIFA World Cup,2022,Final,knockout,2022-12-18,France,Kylian Mbappé,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9,"Mbappé 80' ( pen. ) , 81' , 118' ( pen. )"
FIFA World Cup 2022-group_A-1,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-20,Ecuador,Enner Valencia,https://en.wikipedia.org/wiki/Enner_Valencia,"Valencia 16' ( pen. ) , 31'"
FIFA World Cup 2022-group_A-2,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-21,Netherlands,Cody Gakpo,https://en.wikipedia.org/wiki/Cody_Gakpo,Gakpo 84'
FIFA World Cup 2022-group_A-2,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-21,Netherlands,Davy Klaassen,https://en.wikipedia.org/wiki/Davy_Klaassen,Klaassen 90+9'
FIFA World Cup 2022-group_A-3,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-25,Qatar,Mohammed Muntari,https://en.wikipedia.org/wiki/Mohammed_Muntari,Muntari 78'
FIFA World Cup 2022-group_A-3,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-25,Senegal,Boulaye Dia,https://en.wikipedia.org/wiki/Boulaye_Dia,Dia 41'
FIFA World Cup 2022-group_A-3,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-25,Senegal,Famara Diédhiou,https://en.wikipedia.org/wiki/Famara_Di%C3%A9dhiou,Diédhiou 48'
FIFA World Cup 2022-group_A-3,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-25,Senegal,Bamba Dieng,https://en.wikipedia.org/wiki/Bamba_Dieng,B. Dieng 84'
FIFA World Cup 2022-group_A-4,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-25,Netherlands,Cody Gakpo,https://en.wikipedia.org/wiki/Cody_Gakpo,Gakpo 6'
FIFA World Cup 2022-group_A-4,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-25,Ecuador,Enner Valencia,https://en.wikipedia.org/wiki/Enner_Valencia,Valencia 49'
FIFA World Cup 2022-group_A-5,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-29,Ecuador,Moisés Caicedo,https://en.wikipedia.org/wiki/Mois%C3%A9s_Caicedo,Caicedo 67'
FIFA World Cup 2022-group_A-5,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-29,Senegal,Ismaïla Sarr,https://en.wikipedia.org/wiki/Isma%C3%AFla_Sarr,I. Sarr 44' ( pen. )
FIFA World Cup 2022-group_A-5,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-29,Senegal,Kalidou Koulibaly,https://en.wikipedia.org/wiki/Kalidou_Koulibaly,Koulibaly 70'
FIFA World Cup 2022-group_A-6,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-29,Netherlands,Cody Gakpo,https://en.wikipedia.org/wiki/Cody_Gakpo,Gakpo 26'
FIFA World Cup 2022-group_A-6,FIFA World Cup 2022,FIFA World Cup,2022,Group A,group,2022-11-29,Netherlands,Frenkie de Jong,https://en.wikipedia.org/wiki/Frenkie_de_Jong,F. de Jong 49'
FIFA World Cup 2022-group_B-1,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-21,England,Jude Bellingham,https://en.wikipedia.org/wiki/Jude_Bellingham,Bellingham 35'
FIFA World Cup 2022-group_B-1,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-21,England,Bukayo Saka,https://en.wikipedia.org/wiki/Bukayo_Saka,"Saka 43' , 62'"
FIFA World Cup 2022-group_B-1,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-21,England,Raheem Sterling,https://en.wikipedia.org/wiki/Raheem_Sterling,Sterling 45+1'
FIFA World Cup 2022-group_B-1,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-21,England,Marcus Rashford,https://en.wikipedia.org/wiki/Marcus_Rashford,Rashford 71'
FIFA World Cup 2022-group_B-1,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-21,England,Jack Grealish,https://en.wikipedia.org/wiki/Jack_Grealish,Grealish 90'
FIFA World Cup 2022-group_B-1,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-21,Iran,Mehdi Taremi,https://en.wikipedia.org/wiki/Mehdi_Taremi,"Taremi 65' , 90+13' ( pen. )"
FIFA World Cup 2022-group_B-2,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-21,United States,Timothy Weah,https://en.wikipedia.org/wiki/Timothy_Weah,Weah 36'
FIFA World Cup 2022-group_B-2,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-21,Wales,Gareth Bale,https://en.wikipedia.org/wiki/Gareth_Bale,Bale 82' ( pen. )
FIFA World Cup 2022-group_B-3,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-25,Iran,Rouzbeh Cheshmi,https://en.wikipedia.org/wiki/Rouzbeh_Cheshmi,Cheshmi 90+8'
FIFA World Cup 2022-group_B-3,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-25,Iran,Ramin Rezaeian,https://en.wikipedia.org/wiki/Ramin_Rezaeian,Rezaeian 90+11'
FIFA World Cup 2022-group_B-5,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-29,England,Marcus Rashford,https://en.wikipedia.org/wiki/Marcus_Rashford,"Rashford 50' , 68'"
FIFA World Cup 2022-group_B-5,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-29,England,Phil Foden,https://en.wikipedia.org/wiki/Phil_Foden,Foden 51'
FIFA World Cup 2022-group_B-6,FIFA World Cup 2022,FIFA World Cup,2022,Group B,group,2022-11-29,United States,Christian Pulisic,https://en.wikipedia.org/wiki/Christian_Pulisic,Pulisic 38'
FIFA World Cup 2022-group_C-1,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-22,Argentina,Lionel Messi,https://en.wikipedia.org/wiki/Lionel_Messi,Messi 10' ( pen. )
FIFA World Cup 2022-group_C-1,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-22,Saudi Arabia,Saleh Al-Shehri,https://en.wikipedia.org/wiki/Saleh_Al-Shehri,Al-Shehri 48'
FIFA World Cup 2022-group_C-1,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-22,Saudi Arabia,Salem Al-Dawsari,https://en.wikipedia.org/wiki/Salem_Al-Dawsari,S. Al-Dawsari 53'
FIFA World Cup 2022-group_C-3,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-26,Poland,Piotr Zieliński,https://en.wikipedia.org/wiki/Piotr_Zieli%C5%84ski,Zieliński 39'
FIFA World Cup 2022-group_C-3,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-26,Poland,Robert Lewandowski,https://en.wikipedia.org/wiki/Robert_Lewandowski,Lewandowski 82'
FIFA World Cup 2022-group_C-4,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-26,Argentina,Lionel Messi,https://en.wikipedia.org/wiki/Lionel_Messi,Messi 64'
FIFA World Cup 2022-group_C-4,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-26,Argentina,Enzo Fernández,https://en.wikipedia.org/wiki/Enzo_Fern%C3%A1ndez,Fernández 87'
FIFA World Cup 2022-group_C-5,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-30,Argentina,Alexis Mac Allister,https://en.wikipedia.org/wiki/Alexis_Mac_Allister,Mac Allister 46'
FIFA World Cup 2022-group_C-5,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-30,Argentina,Julián Alvarez,https://en.wikipedia.org/wiki/Juli%C3%A1n_Alvarez,Alvarez 67'
FIFA World Cup 2022-group_C-6,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-30,Saudi Arabia,Salem Al-Dawsari,https://en.wikipedia.org/wiki/Salem_Al-Dawsari,S. Al-Dawsari 90+5'
FIFA World Cup 2022-group_C-6,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-30,Mexico,Henry Martín,https://en.wikipedia.org/wiki/Henry_Mart%C3%ADn,Martín 47'
FIFA World Cup 2022-group_C-6,FIFA World Cup 2022,FIFA World Cup,2022,Group C,group,2022-11-30,Mexico,Luis Chávez,https://en.wikipedia.org/wiki/Luis_Ch%C3%A1vez_(footballer),Chávez 52'
FIFA World Cup 2022-group_D-2,FIFA World Cup 2022,FIFA World Cup,2022,Group D,group,2022-11-22,France,Adrien Rabiot,https://en.wikipedia.org/wiki/Adrien_Rabiot,Rabiot 27'
FIFA World Cup 2022-group_D-2,FIFA World Cup 2022,FIFA World Cup,2022,Group D,group,2022-11-22,France,Olivier Giroud,https://en.wikipedia.org/wiki/Olivier_Giroud,"Giroud 32' , 71'"
FIFA World Cup 2022-group_D-2,FIFA World Cup 2022,FIFA World Cup,2022,Group D,group,2022-11-22,France,Kylian Mbappé,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9,Mbappé 68'
FIFA World Cup 2022-group_D-2,FIFA World Cup 2022,FIFA World Cup,2022,Group D,group,2022-11-22,Australia,Craig Goodwin,https://en.wikipedia.org/wiki/Craig_Goodwin,Goodwin 9'
FIFA World Cup 2022-group_D-3,FIFA World Cup 2022,FIFA World Cup,2022,Group D,group,2022-11-26,Australia,Mitch Duke,https://en.wikipedia.org/wiki/Mitch_Duke,Duke 23'
FIFA World Cup 2022-group_D-4,FIFA World Cup 2022,FIFA World Cup,2022,Group D,group,2022-11-26,France,Kylian Mbappé,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9,"Mbappé 61' , 86'"
FIFA World Cup 2022-group_D-4,FIFA World Cup 2022,FIFA World Cup,2022,Group D,group,2022-11-26,Denmark,Andreas Christensen,https://en.wikipedia.org/wiki/Andreas_Christensen,A. Christensen 68'
FIFA World Cup 2022-group_D-5,FIFA World Cup 2022,FIFA World Cup,2022,Group D,group,2022-11-30,Australia,Mathew Leckie,https://en.wikipedia.org/wiki/Mathew_Leckie,Leckie 60'
FIFA World Cup 2022-group_D-6,FIFA World Cup 2022,FIFA World Cup,2022,Group D,group,2022-11-30,Tunisia,Wahbi Khazri,https://en.wikipedia.org/wiki/Wahbi_Khazri,Khazri 58'
FIFA World Cup 2022-group_E-1,FIFA World Cup 2022,FIFA World Cup,2022,Group E,group,2022-11-23,Germany,İlkay Gündoğan,https://en.wikipedia.org/wiki/%C4%B0lkay_G%C3%BCndo%C4%9Fan,Gündoğan 33' ( pen. )
